RecordId,Probability(yes),PredictedLabel
242,0.5253766724990436,1
243,0.3368907310934336,0
244,0.020240857969399006,0
245,0.021296407575699793,0
246,0.09337925522542147,0
247,0.019887017390385998,0
248,0.6979082661780501,1
249,0.01685413519321925,0
250,0.024754633409044116,0
251,0.012033271052175816,0
252,0.051585527041613045,0
253,0.8758381276131387,1
254,0.03644470368868456,0
255,0.04647056152051008,0
256,0.019901086268588164,0
257,0.010128010257289077,0
258,0.02625601993694082,0
259,0.30762584237873036,0
260,0.09442680075575693,0
261,0.019425017984230894,0
262,0.016029790078899576,0
263,0.9684758419467017,1
264,0.09876277734986293,0
265,0.7051927154864661,1
266,0.7679957432212243,1
267,0.033715449911114755,0
268,0.012665642100961279,0
269,0.010301406203994131,0
270,0.007175318669759426,0
271,0.0152473918323875,0
272,0.02472697603346909,0
273,0.7643372142178481,1
274,0.03207830875493964,0
275,0.013666429897821209,0
276,0.03142227460851304,0
277,0.07339144374842994,0
278,0.011180868664446873,0
279,0.033970683271457455,0
280,0.007168295520426619,0
281,0.24870784125873102,0
282,0.07795334297254775,0
283,0.018177643645553753,0
284,0.018839744811818868,0
285,0.7414412150249468,1
286,0.02186780603637835,0
287,0.10967795571224277,0
288,0.007603574626846058,0
289,0.005531098066384386,0
290,0.1344435461707513,0
291,0.011241713974333288,0
292,0.6373799445974997,1
293,0.15251653698682652,0
294,0.13072299098765433,0
295,0.0667397411139039,0
296,0.028784816575251712,0
297,0.09173334412091105,0
298,0.005986052426207175,0
299,0.015475389541883542,0
300,0.008071467473832724,0
301,0.01305790555258542,0
302,0.015563645030747737,0
303,0.0035106780342284197,0
304,0.018374877461908492,0
305,0.016809568054749015,0
306,0.023076584455801498,0
307,0.08892001171556792,0
308,0.02119827746830449,0
309,0.008627492991371265,0
310,0.10299629768632838,0
311,0.026865963408595244,0
312,0.08588795832110722,0
313,0.8260567051259595,1
314,0.036881137050757934,0
315,0.007984030221758674,0
316,0.013764400920678332,0
317,0.026048649119174754,0
318,0.12001025224108841,0
319,0.6311316066504113,1
320,0.07321421242086647,0
321,0.06403590709528023,0
322,0.08748762077481878,0
323,0.807658198709154,1
324,0.017528467993117577,0
325,0.13138661125252535,0
326,0.03186579912341469,0
327,0.02894349173691543,0
328,0.007981945986947422,0
329,0.009364521485632939,0
330,0.11393408535078467,0
331,0.014533944744028802,0
332,0.01113465160006389,0
333,0.22397756604886349,0
334,0.18177471197618533,0
335,0.5328512878828365,1
336,0.19023033810283962,0
337,0.08155916375429065,0
338,0.013767469444282003,0
339,0.17587124774502821,0
340,0.32768311873817696,0
341,0.19369846606048188,0
342,0.032314012170320185,0
343,0.0025347052390828667,0
344,0.13273208460970845,0
345,0.033298062498561994,0
346,0.13735454822042623,0
347,0.19904213802858423,0
348,0.7614848598520315,1
349,0.022776333182386355,0
350,0.11034656090783294,0
351,0.06307270594915214,0
352,0.03215525491367773,0
353,0.09781964181419023,0
354,0.012714808988891017,0
355,0.038787898920201756,0
356,0.016438502225327185,0
357,0.019663245841885838,0
358,0.34715564854325065,0
359,0.16867384992662002,0
360,0.15538657938025432,0
361,0.007486734309279916,0
362,0.009148355566717758,0
363,0.18464450160519635,0
364,0.02149071384151903,0
365,0.21839404928177006,0
366,0.062218172111369464,0
367,0.4770422257731222,0
368,0.1567568079879948,0
369,0.1296148689279611,0
370,0.0691297286908398,0
371,0.014358526891649825,0
372,0.010570246025071377,0
373,0.018620236813132105,0
374,0.02434215676568395,0
375,0.01845009020604226,0
376,0.018793015327131,0
377,0.9448143640505365,1
378,0.013020709379363987,0
379,0.023275082036997602,0
380,0.002321060574595077,0
381,0.015809116122111593,0
382,0.03696956078113479,0
383,0.01168229166049941,0
384,0.01974449321000305,0
385,0.6152648590390866,1
386,0.012624746513785824,0
387,0.0165469767595755,0
388,0.00907163528004692,0
389,0.4637942746751008,0
390,0.02058732459758948,0
391,0.03218252225730528,0
392,0.11632908100707777,0
393,0.03131993998298701,0
394,0.0644711614928775,0
395,0.019446687915737903,0
396,0.03287744913816034,0
397,0.029618832932398455,0
398,0.09624723062023535,0
399,0.018193811463683138,0
400,0.5424210553318661,1
401,0.029560545128550275,0
402,0.011062387550401228,0
403,0.6145539193756496,1
404,0.010952791957433657,0
405,0.00982195111141109,0
406,0.34218273559259443,0
407,0.03568814985362931,0
408,0.0873514451578898,0
409,0.0651768399536251,0
410,0.012692140545708141,0
411,0.007689444183455615,0
412,0.004325878927956879,0
413,0.00869900174339792,0
414,0.04006978411587087,0
415,0.01917456895265908,0
416,0.6114912289053249,1
417,0.04082242382888001,0
418,0.033501168902578815,0
419,0.030063621334646552,0
420,0.028196266411280774,0
421,0.017643558480112138,0
422,0.0047872170909304314,0
423,0.446338510630896,0
424,0.018064280307824292,0
425,0.00941957232745598,0
426,0.2652437447567354,0
427,0.6122451044637848,1
428,0.012523306899068791,0
429,0.2210792748916503,0
430,0.0220312204981392,0
431,0.037006061147463666,0
432,0.022327900244975562,0
433,0.01640268426867701,0
434,0.02409345665643756,0
435,0.012095264179349282,0
436,0.022643169417747154,0
437,0.013665061302117457,0
438,0.16044419975288238,0
439,0.05269124383707098,0
440,0.006079688910645586,0
441,0.02387634942154928,0
442,0.027803341903565044,0
443,0.2059780062488884,0
444,0.22947954491387754,0
445,0.03670373168133739,0
446,0.040266424479482844,0
447,0.04488031320455021,0
448,0.02442575887793046,0
449,0.03561662675823722,0
450,0.008370975411051806,0
451,0.12183518695203707,0
452,0.0088938426531175,0
453,0.04085028868124534,0
454,0.03348653417037234,0
455,0.9987820303291085,1
456,0.03461567976613564,0
457,0.015228068453626223,0
458,0.017374362574356744,0
459,0.004959143895374603,0
460,0.01386573772566689,0
461,0.014210741462662197,0
462,0.017909035079151977,0
463,0.576519553811057,1
464,0.01336834343761417,0
465,0.03264042576734341,0
466,0.028024468110984514,0
467,0.03844167459947688,0
468,0.00492433627643528,0
469,0.018542586808238896,0
470,0.07046553196977477,0
471,0.027681174009410798,0
472,0.025346870747833032,0
473,0.006918970690506749,0
474,0.015330221048049411,0
475,0.09681708171548849,0
476,0.030376352849151203,0
477,0.0066497150804633144,0
478,0.013570157060858547,0
479,0.010375584194859368,0
480,0.0742828531140465,0
481,0.009684823577204318,0
482,0.03338278811726738,0
483,0.10304029425001371,0
484,0.008508693127488656,0
485,0.010956761243486613,0
486,0.03191359974438267,0
487,0.10792830512334915,0
488,0.031325307919722115,0
489,0.02578276580366706,0
490,0.01018962366521405,0
491,0.013420593100089894,0
492,0.012410298738169314,0
493,0.008104255784387695,0
494,0.027882573987845057,0
495,0.006712142039704072,0
496,0.025432746064395585,0
497,0.008777936322683698,0
498,0.02138246055627649,0
499,0.010460670648713645,0
500,0.24948438152701435,0
501,0.07838385860644305,0
502,0.057734277016107234,0
503,0.5952628595207862,1
504,0.10177225806001206,0
505,0.08567090232921507,0
506,0.0614243214316071,0
507,0.030593251112039494,0
508,0.050540194328551016,0
509,0.015927976922542456,0
510,0.014229140410524083,0
511,0.8643714649641188,1
512,0.6384746040333862,1
513,0.009418078702080206,0
514,0.025913398591569794,0
515,0.021361798153368364,0
516,0.0220674882714386,0
517,0.3472688395372713,0
518,0.3834348977117465,0
519,0.02807638439092972,0
520,0.019792497411499008,0
521,0.011191151985955996,0
522,0.0187091541778997,0
523,0.009177120908859226,0
524,0.018015480173053457,0
525,0.009995229323169949,0
526,0.033966187039896296,0
527,0.01656771898330254,0
528,0.009489255049022918,0
529,0.009664693246725349,0
530,0.011461559905707724,0
531,0.01609192003959893,0
532,0.07537122486906363,0
533,0.752675457589852,1
534,0.06753039360552951,0
535,0.012844861904246996,0
536,0.05510734529529902,0
537,0.00420132087502389,0
538,0.04772329220766763,0
539,0.5998943536807715,1
540,0.03872262516787449,0
541,0.009896863608749001,0
542,0.011095559344966859,0
543,0.01034053065877521,0
544,0.20595886230794083,0
545,0.38904908416071476,0
546,0.024296237319948295,0
547,0.15618165974632994,0
548,0.03679014846528256,0
549,0.03919810819481277,0
550,0.06470356045321463,0
551,0.009704324923514382,0
552,0.01467004861402038,0
553,0.6561092805450702,1
554,0.06887224988372746,0
555,0.00995584881241583,0
556,0.015713005446188668,0
557,0.41190182967938105,0
558,0.026228972063157226,0
559,0.6225730037591964,1
560,0.7034031272741743,1
561,0.24127929730682265,0
562,0.04038513961435707,0
563,0.3437744587643626,0
564,0.01217075107250183,0
565,0.012564286628555172,0
566,0.06844339285758262,0
567,0.49954288724926094,0
568,0.4971281712194097,0
569,0.10984862428507912,0
570,0.14246186041601724,0
571,0.010491065049477477,0
572,0.051131369132904836,0
573,0.031521531971814454,0
574,0.10044252062833656,0
575,0.8239737875113463,1
576,0.02887346860456524,0
577,0.011004613259077471,0
578,0.13592303940519262,0
579,0.9528015797583953,1
580,0.023888457481953066,0
581,0.021592689096362378,0
582,0.016689474005334114,0
583,0.03885521447162847,0
584,0.7241438935779854,1
585,0.023844765317644137,0
586,0.012161533952161272,0
587,0.012902593659160947,0
588,0.014180825267672382,0
589,0.11380851635744774,0
590,0.06101679997362582,0
591,0.017524100692046896,0
592,0.021283165693418638,0
593,0.010900724402892506,0
594,0.0570475122567795,0
595,0.46406910425402,0
596,0.08313710447023218,0
597,0.30312844010814377,0
598,0.010658375726576635,0
599,0.011970926621884969,0
600,0.6909365366360314,1
601,0.1036130862171122,0
602,0.01376624982607175,0
603,0.06226244867112337,0
604,0.21445263216529767,0
605,0.03934540694038491,0
606,0.01381704578911625,0
607,0.06520518214406233,0
608,0.010328470970023164,0
609,0.5676555883838897,1
610,0.01798445362655468,0
611,0.19098156912101805,0
612,0.1651807762536023,0
613,0.6009827882687663,1
614,0.7876987557440421,1
615,0.009392934570391948,0
616,0.7599509970088228,1
617,0.048739728076212026,0
618,0.3826547545461722,0
619,0.8593923505791414,1
620,0.6503454636379884,1
621,0.23228887558654626,0
622,0.002249795633433443,0
623,0.010996755127038998,0
624,0.01911145566963551,0
625,0.45730621474116495,0
626,0.01688893416781186,0
627,0.044711051459262074,0
628,0.01410813861967442,0
629,0.048224530506356875,0
630,0.035938236861309945,0
631,0.2693842118700276,0
632,0.03400606952166042,0
633,0.2984020376867967,0
634,0.05196232826967899,0
635,0.05230628237052576,0
636,0.08932248726508933,0
637,0.007833614951134878,0
638,0.016384240945842732,0
639,0.018115561155450596,0
640,0.010641699732919134,0
641,0.052315796123596194,0
642,0.09826262385372662,0
643,0.014041054446085895,0
644,0.0816484205182332,0
645,0.1439611096919927,0
646,0.07211742082778468,0
647,0.011564999717253154,0
648,0.09479934139505253,0
649,0.029182761185565082,0
650,0.11952781186035608,0
651,0.01964181154771686,0
652,0.0075843870586627775,0
653,0.01062127627894979,0
654,0.012373694781147493,0
655,0.010505467582721929,0
656,0.009757662251080502,0
657,0.01985554928200754,0
658,0.011717511789560183,0
659,0.016736855175970712,0
660,0.011184756649464517,0
661,0.1767547076394216,0
662,0.23901187800269244,0
663,0.1617582329045846,0
664,0.0076084165168660645,0
665,0.018631761134256963,0
666,0.04199174749034211,0
667,0.6884720778767343,1
668,0.01083507095573933,0
669,0.01454974570738734,0
670,0.011686827458927485,0
671,0.14789147021954346,0
672,0.013944571588091682,0
673,0.0896425800167257,0
674,0.032475425212738676,0
675,0.2512924041070038,0
676,0.009878708690475796,0
677,0.02559582888532652,0
678,0.1786932850294326,0
679,0.013035108110313741,0
680,0.10189226768854974,0
681,0.0071205025903668265,0
682,0.014161626001671023,0
683,0.07309464188445555,0
684,0.09482770618136267,0
685,0.015008866721051227,0
686,0.08994357137015323,0
687,0.003039913325693703,0
688,0.012030902098737889,0
689,0.01712662854622779,0
690,0.024390733340407294,0
691,0.005869050421023435,0
692,0.00988559967218006,0
693,0.022722310075675455,0
694,0.7682869351176905,1
695,0.03524233802498801,0
696,0.029136952951061935,0
697,0.007604483465788681,0
698,0.027041497249852775,0
699,0.21224116225900888,0
700,0.04684713029261587,0
701,0.011838787715905076,0
702,0.6223689216205058,1
703,0.012292347282727538,0
704,0.011955968343562122,0
705,0.12184995243525894,0
706,0.03362447658842456,0
707,0.013260713872772334,0
708,0.027300821317123847,0
709,0.038825636348036374,0
710,0.03140129042258034,0
711,0.13257683574049206,0
712,0.010407786547841004,0
713,0.019962579687623175,0
714,0.029562829084599136,0
715,0.025962170343705925,0
716,0.015334196998513475,0
717,0.020266096933716914,0
718,0.7750155104662597,1
719,0.33182571973159003,0
720,0.0032609096365173434,0
721,0.3322502870024832,0
722,0.3438865863294937,0
723,0.07382928088295877,0
724,0.005810957050062315,0
725,0.10454599235634525,0
726,0.09982040413936588,0
727,0.010264109747823116,0
728,0.02448995874567611,0
729,0.013716547111164244,0
730,0.03267221386582656,0
731,0.03291016781114213,0
732,0.0028413535987702595,0
733,0.01041226439371073,0
734,0.010247850173400986,0
735,0.13806107075230672,0
736,0.15608327710174325,0
737,0.010143610025092871,0
738,0.02614899912849867,0
739,0.06189086000708776,0
740,0.251056676476493,0
741,0.020098183798256383,0
742,0.014164174717058456,0
743,0.5190343974159423,1
744,0.013592492202725038,0
745,0.011621465068902085,0
746,0.20174307328177504,0
747,0.013435111376922413,0
748,0.21108853144401518,0
749,0.3667052455967701,0
750,0.005836256691644303,0
751,0.06155310358457234,0
752,0.1758567125327354,0
753,0.19849222954246085,0
754,0.5240905027921852,1
755,0.010857225641354966,0
756,0.012005058378815393,0
757,0.013587299982147359,0
758,0.02060672186823023,0
759,0.003523077970051738,0
760,0.01318512582472413,0
761,0.015016848578180541,0
762,0.07785717418840017,0
763,0.007675873294752347,0
764,0.010671363461533002,0
765,0.019746571354367116,0
766,0.020649472706159806,0
767,0.010532222366956463,0
768,0.0331901122322476,0
769,0.014857109865039514,0
770,0.01847815599089099,0
771,0.024156030452789145,0
772,0.007597018682146048,0
773,0.012126055620548044,0
774,0.01962184937579266,0
775,0.009391819493476974,0
776,0.027905248333036606,0
777,0.04348565268484059,0
778,0.033685065241135646,0
779,0.28685221632668556,0
780,0.019375763861076617,0
781,0.007961205672993122,0
782,0.6540716011687854,1
783,0.007239749486267402,0
784,0.47328714548660206,0
785,0.01633390732757135,0
786,0.03885739386171696,0
787,0.024518990904776577,0
788,0.053579875638129305,0
789,0.006445008654627347,0
790,0.36233997533053086,0
791,0.2346644728401069,0
792,0.04526984789298448,0
793,0.006754183965099235,0
794,0.16153149182086887,0
795,0.07540220588360706,0
796,0.023824808373856865,0
797,0.006550594140597302,0
798,0.029101151179506686,0
799,0.5414899703947919,1
800,0.21507888842697928,0
801,0.18166320235694652,0
802,0.008632706979231438,0
803,0.10207070260266295,0
804,0.023202744102721815,0
805,0.1964859866911068,0
806,0.07575650982925314,0
807,0.010699808026134053,0
808,0.026463967693010022,0
809,0.025396792654040868,0
810,0.026482208007255117,0
811,0.016030263631128652,0
812,0.0065205695465459365,0
813,0.12987295382233877,0
814,0.1251359650405382,0
815,0.03298467152515823,0
816,0.03336415508089524,0
817,0.19126872853562435,0
818,0.06475448309030037,0
819,0.014265606403922129,0
820,0.028067380690030088,0
821,0.09361917476012827,0
822,0.008451308030489924,0
823,0.02077426440587806,0
824,0.008119316718808193,0
825,0.004926189054816938,0
826,0.055642564855114804,0
827,0.44626850177087085,0
828,0.008624365597425175,0
829,0.04917484267376154,0
830,0.02918192837028383,0
831,0.03889496052757364,0
832,0.46303490159692795,0
833,0.28705183954999797,0
834,0.0671020010006623,0
835,0.016729356154285852,0
836,0.020600269341421243,0
837,0.02985502254308608,0
838,0.010776456398645811,0
839,0.022276624135248887,0
840,0.006521413067087757,0
841,0.021385106595414264,0
842,0.1590428118785664,0
843,0.011122099747296218,0
844,0.4179564118567278,0
845,0.011307760110495385,0
846,0.7191004191857117,1
847,0.01904476557444194,0
848,0.00551919405908027,0
849,0.00659107295078331,0
850,0.06240178046576549,0
851,0.053931208341296596,0
852,0.02261382246642756,0
853,0.046241784547743504,0
854,0.47987573652498267,0
855,0.36931180695251115,0
856,0.9818394188865222,1
857,0.018874651824497615,0
858,0.02316653149804234,0
859,0.6755552563367886,1
860,0.010223488522225663,0
861,0.028085569232985746,0
862,0.06394367884902899,0
863,0.013098440157557572,0
864,0.08164116970709939,0
865,0.0636251335839287,0
866,0.04829602735623948,0
867,0.018682656947924498,0
868,0.021721897449154957,0
869,0.010020668066510545,0
870,0.009972138266797118,0
871,0.022643346570792706,0
872,0.013587324644462469,0
873,0.00628860370130289,0
874,0.059208202820581875,0
875,0.007781674279755947,0
876,0.009525860580058323,0
877,0.12270035472759568,0
878,0.006335575138470058,0
879,0.05803519826557578,0
880,0.7374431015427753,1
881,0.04778224042001022,0
882,0.01577199545300318,0
883,0.01950921535569811,0
884,0.39829255966017696,0
885,0.008738429929655084,0
886,0.22726635549452212,0
887,0.056460147070915304,0
888,0.03239674392908853,0
889,0.6574458014426329,1
890,0.007097086959988447,0
891,0.009633562593422195,0
892,0.0088798142939091,0
893,0.009339856884147766,0
894,0.01172115458637709,0
895,0.06245879039854515,0
896,0.005649451290159029,0
897,0.028704285928063115,0
898,0.05528136104181688,0
899,0.012499749803238902,0
900,0.01082737887992821,0
901,0.04718587359886531,0
902,0.009511483147835712,0
903,0.13831448284064413,0
904,0.14247838827077772,0
905,0.02927836920387634,0
906,0.01984477370986982,0
907,0.00636025422488705,0
908,0.019991970860924406,0
909,0.02097144522206532,0
910,0.8786796634654502,1
911,0.1642996180050603,0
912,0.011989240246110469,0
913,0.1303170867620809,0
914,0.04099344219863961,0
915,0.6874047202507905,1
916,0.8274539674710097,1
917,0.01102047058743125,0
918,0.014128494862402235,0
919,0.2099717257446299,0
920,0.019264219720174006,0
921,0.04310716004712581,0
922,0.07575314000450545,0
923,0.04040744748768241,0
924,0.013211293835799434,0
925,0.011752222622286035,0
926,0.017468796120714003,0
927,0.016160875989521442,0
928,0.5976741738513782,1
929,0.8003194597763247,1
930,0.01655034760362975,0
931,0.06548983719129338,0
932,0.030750624453254587,0
933,0.5505975998545435,1
934,0.008215260076287834,0
935,0.018775479193182277,0
936,0.011373313524115698,0
937,0.012131916600578687,0
938,0.01995724599391786,0
939,0.015208535728077068,0
940,0.6231914898601153,1
941,0.025704232187643738,0
942,0.1832313618559236,0
943,0.13028844423348512,0
944,0.41309424335551725,0
945,0.24828060423002235,0
946,0.02405311123456748,0
947,0.024525931762022696,0
948,0.012927682387479135,0
949,0.023237306473982765,0
950,0.02529385696025815,0
951,0.046984969754292526,0
952,0.013355336723725854,0
953,0.02969054708365029,0
954,0.015599449112336187,0
955,0.010858441693165804,0
956,0.03207986305376828,0
957,0.08231336335931967,0
958,0.4470015134196173,0
959,0.30135445652049253,0
960,0.053429716166574506,0
961,0.30373311304327705,0
962,0.018014246913280067,0
963,0.012566642004443247,0
964,0.17128158792489237,0
965,0.7120576287891656,1
966,0.041754425431348476,0
967,0.21614349352566714,0
968,0.06489178577732721,0
969,0.01367445683302946,0
970,0.09376620083521642,0
971,0.03905415049198317,0
972,0.17180629273804474,0
973,0.010905447894400365,0
974,0.01971514534769139,0
975,0.651419281222421,1
976,0.053683421699329346,0
977,0.011516540840956638,0
978,0.019762173670439816,0
979,0.005293060457022165,0
980,0.05164231732297946,0
981,0.07767677915008403,0
982,0.008406705789209497,0
983,0.016765519904429517,0
984,0.01155389056782563,0
985,0.5835072323875866,1
986,0.03223392331791539,0
987,0.34293242744013464,0
988,0.36720327124900015,0
989,0.04359412925678567,0
990,0.1394326637649558,0
991,0.016298262948500685,0
992,0.04467156326406171,0
993,0.008698218570780113,0
994,0.02294001765407785,0
995,0.020459998955834335,0
996,0.06975779211223733,0
997,0.029467310940516488,0
998,0.1796820167801195,0
999,0.01431786125080618,0
1000,0.011573078563992216,0
1001,0.07980669942218409,0
1002,0.5857617605295952,1
1003,0.03815342029272772,0
1004,0.034619110057188436,0
1005,0.7818083421549044,1
1006,0.13535029535275536,0
1007,0.012114013018043317,0
1008,0.028424163804966426,0
1009,0.004728790877400438,0
1010,0.7518534229072688,1
1011,0.011789447572055323,0
1012,0.10387094458636274,0
1013,0.02336779811169393,0
1014,0.6140612527388654,1
1015,0.08583326382443868,0
1016,0.10971515042187953,0
1017,0.17578917870446645,0
1018,0.009065243833964762,0
1019,0.004973132316567673,0
1020,0.014609506422990519,0
1021,0.03930200606740462,0
1022,0.007020382102981921,0
1023,0.20552435515832682,0
1024,0.02462162814519335,0
1025,0.262637170535871,0
1026,0.02451092064879312,0
1027,0.034710519624657744,0
1028,0.025803362213741843,0
1029,0.3316432924932309,0
1030,0.04212865570603681,0
1031,0.00345403270050705,0
1032,0.01067105775036671,0
1033,0.025760854819722803,0
1034,0.15608932286606161,0
1035,0.08559581636313068,0
1036,0.009603540941929164,0
1037,0.13257958289660432,0
1038,0.027689564554780638,0
1039,0.13193108891679425,0
1040,0.11008935240039629,0
1041,0.3008305566441027,0
1042,0.014663928142169973,0
1043,0.1741485286218461,0
1044,0.14276398669146492,0
1045,0.05808271108886043,0
1046,0.012837538621027126,0
1047,0.606468490700761,1
1048,0.00926105920168219,0
1049,0.09812514724548241,0
1050,0.02529227460377717,0
1051,0.05052700532653801,0
1052,0.088596152687065,0
1053,0.008804493137459325,0
1054,0.04244519165891519,0
1055,0.15695739583509707,0
1056,0.012305322811873017,0
1057,0.007876820933790555,0
1058,0.03897304662647622,0
1059,0.01709992347481295,0
1060,0.1200031624670141,0
1061,0.03196575349293734,0
1062,0.2303578236983773,0
1063,0.12676261583782483,0
1064,0.19649380184325518,0
1065,0.025391379680566047,0
1066,0.019658525549217508,0
1067,0.006659823218612117,0
1068,0.011211423218241718,0
